Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-06-12,45.48391342163086,45.56197549157033,45.21661029815384,45.273383697056964,67644400
2018-06-13,45.11015701293945,45.62583872133828,45.04865521318298,45.51702395772197,86553600
2018-06-14,45.13382339477539,45.31596823906581,44.996623710326915,45.31123621974741,86440400
2018-06-15,44.6701774597168,44.98242572578577,44.53297779215371,44.951673018210656,246876800
2018-06-18,44.64653396606445,44.76007717327769,44.28224424577315,44.44310043134259,73939600
2018-06-19,43.925045013427734,44.07643712732328,43.39517081005696,43.79494156957858,134314000
2018-06-20,44.116661071777344,44.282245672940235,43.93451620576137,44.08117994634015,82514800
2018-06-21,43.87063980102539,44.55427032867904,43.74763257948827,44.29406343878758,102847600
2018-06-22,43.742897033691406,44.03385299840251,43.69085565990926,44.02675677556608,108801600
2018-06-25,43.09238815307617,43.742901786561845,42.7517549820262,43.383344149401005,126652400
2018-06-26,43.62698745727539,44.123744728742274,43.17990735674422,43.28635792168182,98276800
2018-06-27,43.56312942504883,44.30116563482723,43.53237671315032,43.81623651618253,101141200
2018-06-28,43.88009262084961,44.048044967835686,43.47795772303814,43.54892355429242,69460800
2018-06-29,43.787845611572266,44.27987088708251,43.26743544249482,44.06697335691033,90950800
2018-07-02,44.277503967285156,44.30589247089848,43.38807572597858,43.4826980555683,70925200
2018-07-03,43.50634765625,44.459645447093266,43.416457352273774,44.42179651810617,55819200
2018-07-05,43.856449127197266,44.09536737618511,43.591513795499964,43.8233322107351,66416800
2018-07-06,44.46438217163086,44.57319334214451,43.809136505897534,43.86117788639464,69940800
2018-07-09,45.08177947998047,45.105432356298394,44.778995231116525,44.82630459322533,79026400
2018-07-10,45.027366638183594,45.24735676080253,44.98714989692514,45.11252492004598,63756400
2018-07-11,44.443092346191406,44.89253668302397,44.37922272460857,44.58975244588929,75326000
2018-07-12,45.188228607177734,45.27811892611248,44.7813615765416,44.83340296019085,72164400
2018-07-13,45.259193420410156,45.379832838208394,45.15747486034756,45.200055813935386,50055600
2018-07-16,45.15984344482422,45.57143888284523,45.04393243474662,45.3041393514624,60172400
2018-07-17,45.287574768066406,45.38692550602283,44.75533635149596,44.885439797441066,62138000
2018-07-18,45.03919982910156,45.370372592380185,44.92802083972261,45.36564057319066,65573600
2018-07-19,45.38928985595703,45.547778183658465,44.87124392585113,44.87124392585113,81147200
2018-07-20,45.28520965576172,45.519392244296476,44.984789633777496,45.365635926380264,82704800
2018-07-23,45.32542419433594,45.40821828160653,44.840495132049895,45.1054304361593,63957600
2018-07-24,45.65423583984375,45.81035999966293,45.42951363921069,45.52413237332777,74791600
2018-07-25,46.08475875854492,46.091854983034054,45.51939973810648,45.668427671324864,66839600
2018-07-26,45.940452575683594,46.354415755891374,45.79852089868051,46.03507128737066,76304000
2018-07-27,45.1763916015625,46.17227031245225,44.96822971681248,46.12496095725781,96096000
2018-07-30,44.92329406738281,45.46499297645298,44.72459256785715,45.39402712391576,84118000
2018-07-31,45.013187408447266,45.45080722232315,44.78846518354089,45.015555223213624,157492000
2018-08-01,47.6649055480957,47.72640735261857,46.67375879565938,47.10428225573744,271742800
2018-08-02,49.05819320678711,49.29237943033868,47.3928797788397,47.4472853667251,249616000
2018-08-03,49.200130462646484,49.377543303996674,48.60638651019813,48.9730404375499,133789600
2018-08-06,49.45558166503906,49.498158993992824,48.98248098170341,49.20247106690804,101701600
2018-08-07,48.99195861816406,49.55731398898163,48.909164525705904,49.51473664507038,102349600
2018-08-08,49.025081634521484,49.157549311361976,48.37929990518736,48.74122181136708,90102000
2018-08-09,49.410648345947266,49.62354226060241,49.01324179992566,49.56440466103458,93970400
2018-08-10,49.26348114013672,49.63616955463809,49.05933415368771,49.22312696657649,98444800
2018-08-13,49.581565856933594,50.075316755482326,49.303831655649645,49.68601364999049,103563600
2018-08-14,49.79045486450195,49.982732084437686,49.43675736149721,49.88778153354862,82992000
2018-08-15,49.906776428222656,50.02546643755546,49.45337972325977,49.66464779498689,115230400
2018-08-16,50.637916564941406,50.75423047715783,50.198762001384345,50.265228128974385,114001600
2018-08-17,51.649139404296875,51.73696884278252,50.59992026800946,50.66638637639826,141708000
2018-08-20,51.145904541015625,52.028954949320145,51.06282007892816,51.77258769595775,121150800
2018-08-21,51.046207427978516,51.55657673944937,50.80645486702831,51.463998659267375,104639200
2018-08-22,51.04857635498047,51.359543615830106,50.761344923935006,50.82306605011585,76072400
2018-08-23,51.15302276611328,51.52333502466654,50.941754689265245,50.95362079278084,75532800
2018-08-24,51.31206512451172,51.487724018176,51.062815383301725,51.41651291108594,73905600
2018-08-27,51.73460388183594,51.9245086286622,51.352421891870854,51.54707163132223,82100400
2018-08-28,52.152400970458984,52.35179936115496,51.9672448045081,51.98860814162571,91107200
2018-08-29,52.93098831176758,53.052054422900575,52.08354364449233,52.25920251612665,109019200
2018-08-30,53.41761779785156,54.184354136110166,52.79330727748246,52.99508171382315,195175200
2018-08-31,54.034812927246094,54.32916182198235,53.64788235120619,53.76894485254467,173360400
2018-09-04,54.20810317993164,54.40275291881206,53.79743674689333,54.219972905723175,109560400
2018-09-05,53.854408264160156,54.51907309748186,53.434248203257766,54.357656409659185,133332000
2018-09-06,52.959476470947266,53.96834141421891,52.53219177054717,53.70247336611932,137160000
2018-09-07,52.532203674316406,53.49833855540811,52.3921503197671,52.66276342098608,150479200
2018-09-10,51.82718276977539,52.66276149578296,51.385655765808345,52.449117293915904,158066000
2018-09-11,53.137516021728516,53.24433630046414,51.407013742111914,51.75121402787401,142996000
2018-09-12,52.477603912353516,53.41050567281546,52.18562387340728,53.39626345084379,197114800
2018-09-13,53.74522399902344,54.20574192705473,52.833685374416724,53.05919572270444,166825600
2018-09-14,53.13514709472656,53.847287212185975,52.82180732655303,53.58854383882072,127997200
2018-09-17,51.720367431640625,52.92388242440264,51.57556545351566,52.73397765638318,148780400
2018-09-18,51.80582046508789,52.66276254166142,51.53995236118201,51.69899655096694,126286800
2018-09-19,51.83667755126953,52.133402597695046,51.10792272075707,51.86753811518,108495200
2018-09-20,52.2307243347168,52.76482936769001,52.02182876273851,52.28057573153219,106435200
2018-09-21,51.66814041137695,52.54644583555684,51.58030733346659,52.40876497760596,384986800
2018-09-24,52.41114044189453,52.52270935685985,51.4236421717147,51.468744961440954,110773600
2018-09-25,52.74346160888672,52.89301216464944,52.15238411803855,52.16425384220136,98217600
2018-09-26,52.32330322265625,53.11377911860797,52.16663154119591,52.460984067988214,95938800
2018-09-27,53.39863586425781,53.752333405242965,53.06392915991599,53.13039889923353,120724800
2018-09-28,53.586158752441406,53.609894577500874,53.17786489125524,53.36064487052438,91717600
2018-10-01,53.94698715209961,54.45972891318769,53.730974066254866,54.11077996095819,94403200
2018-10-02,54.42649459838867,54.5974085148143,53.797438949135966,53.944613413006735,99152800
2018-10-03,55.08878707885742,55.421117682731534,54.54518476421743,54.60927838858312,114619200
2018-10-04,54.12026596069336,55.155242876065586,53.821164851058356,54.78255454806998,128168000
2018-10-05,53.24197006225586,54.21997833574172,52.36129210115528,54.11315803718363,134322000
2018-10-08,53.1185302734375,53.36303141431904,52.2710818285735,52.74821800655406,118655600
2018-10-09,53.854408264160156,53.94936245299579,52.75771364356512,53.087671752738586,107564000
2018-10-10,51.35954284667969,53.73097062315094,51.28595561776469,53.519702543759095,167962400
2018-10-11,50.90614700317383,52.10491688602584,50.40052999940235,50.9227653439931,212497600
2018-10-12,52.7244873046875,52.907270972133176,51.473493326048676,52.323314408276,161351600
2018-10-15,51.596923828125,52.6580128594491,51.57556049458657,52.49896867288773,123164000
2018-10-16,52.73396682739258,52.93336878503825,51.454488741312446,51.96960291912326,116736000
2018-10-17,52.506080627441406,52.850280888907186,52.06692619658876,52.76957256152675,91541600
2018-10-18,51.278839111328125,52.161893181865885,50.561950350379284,51.71561753142815,130325200
2018-10-19,52.05980682373047,52.522697095776685,51.613531268049336,51.7630818259917,132314800
2018-10-22,52.37790298461914,53.02120446965428,51.971985155404845,52.17375601076135,115168400
2018-10-23,52.87165451049805,52.995093143663425,50.96549310735206,51.23373370765416,155071200
2018-10-24,51.058067321777344,53.22772054648877,50.92750758714553,52.840793579292914,163702000
2018-10-25,52.17612838745117,52.55118924843808,51.4521186121958,51.68000502193236,119423200
2018-10-26,51.34529495239258,52.26870301160713,50.48360438948475,51.250340778692184,189033600
2018-10-29,50.38153076171875,52.1500109761365,48.92164163892451,52.03132098024093,183742000
2018-10-30,50.6331672668457,51.07943931434312,49.676525919645115,50.12279796714253,146640000
2018-10-31,51.9529914855957,52.33042484927199,51.421258935154796,51.48298005871331,153435600
2018-11-01,52.75059127807617,52.78382433784558,51.46636442889443,51.99809700733676,233292800
2018-11-02,49.251609802246094,50.71624421787681,48.76497999466128,49.74298822483916,365314800
2018-11-05,47.85343933105469,48.5181041388236,47.04160006391353,48.49674080545637,264654800
2018-11-06,48.37092590332031,48.59643618956618,47.8771750452981,47.931771433685064,127531600
2018-11-07,49.837928771972656,49.86404071607012,48.456379097162056,48.89315741467301,133697600
2018-11-08,49.66404724121094,50.052324278753815,49.24956351184435,50.018975263846386,101450400
2018-11-09,48.706443786621094,49.07328291204292,48.17762115241133,48.96370914662339,137463200
2018-11-12,46.25290298461914,47.60592795463001,46.16238267177907,47.40344945530987,204542000
2018-11-13,45.79077911376953,46.969909436344466,45.60497693614052,45.647856318931105,187531600
2018-11-14,44.497310638427734,46.3267486160085,44.29006694824558,46.18858736747711,243204000
2018-11-15,45.59545135498047,45.72884742077253,44.52112960091977,44.87606127472165,185915200
2018-11-16,46.10044860839844,46.44346911666456,45.130942788978146,45.37867780340927,147713200
2018-11-19,44.27339553833008,45.42632285764467,44.06615547692274,45.25957777175542,167701200
2018-11-20,42.15809631347656,43.22765269611012,41.80792988484393,42.489205645373524,271300800
2018-11-21,42.11045455932617,42.941802668538266,42.055667679021546,42.81316817679935,124496800
2018-11-23,41.0409049987793,42.067585789740626,40.995648476539905,41.67215915297066,94496000
2018-11-26,41.59592819213867,41.674537359769296,40.55733995839056,41.50541151846663,179994000
2018-11-27,41.50541305541992,41.63166315620087,40.705033069179756,40.85510181769542,165549600
2018-11-28,43.10141372680664,43.18478445741133,41.669779406506265,42.09855510671911,184250000
2018-11-29,42.77030563354492,43.544482692561466,42.329618776811884,43.511133672333116,167080000
2018-11-30,42.53923416137695,42.95609864238887,42.17001060838386,42.94656827592321,158126000
2018-12-03,44.025665283203125,44.05424911966867,43.16573306674839,43.939910139035845,163210000
2018-12-04,42.08903121948242,43.44681799966585,41.98898415512898,43.103797416299365,165377200
2018-12-06,41.619754791259766,41.63404670780796,40.59545836632005,40.91465661846375,172393600
2018-12-07,40.13572311401367,41.56497310411977,40.09046294943033,41.326764772435425,169126400
2018-12-10,40.400123596191406,40.51684332093949,38.90655674218161,39.304364112481025,248104000
2018-12-11,40.1690673828125,40.921802859456115,39.78078668497636,40.89083825164452,189126800
2018-12-12,40.28102493286133,40.952770447929545,40.261967832713054,40.59069281465273,142510800
2018-12-13,40.721710205078125,41.1076101421206,40.38822002222205,40.6121364170413,127594400
2018-12-14,39.418704986572266,40.27625624477988,39.371064057731815,40.25719914628972,162814800
2018-12-17,39.0518684387207,40.1023678913392,38.76363480265742,39.41156165542188,177151600
2018-12-18,39.55924987792969,39.90703192311452,39.15905808682064,39.39488558701543,135366000
2018-12-19,38.3253288269043,39.887974513339486,37.896553209341036,39.5425732450804,196189200
2018-12-20,37.35820388793945,38.61594327850283,36.99374552105858,38.2086055324049,259092000
2018-12-21,35.90512466430664,37.675013662577165,35.64309779819503,37.36534224374613,382978400
2018-12-24,34.976131439208984,36.10047510896179,34.918960128370905,35.29056456189125,148676800
2018-12-26,37.43919372558594,37.45348564036244,34.94991800671452,35.32628751316479,234330000
2018-12-27,37.19622802734375,37.3439196586315,35.74792462814476,37.12238402908515,212468400
2018-12-28,37.215274810791016,37.760773752408824,36.815086685468714,37.51780031359483,169165600
2018-12-31,37.57497787475586,37.9608741506893,37.27483309590084,37.76316082907262,140014000
2019-01-02,37.61785125732422,37.839386848487095,36.73886211985297,36.896080457482114,148158800
2019-01-03,33.87083435058594,34.71170924937219,33.8255741979129,34.29722555279616,365248800
2019-01-04,35.3167610168457,35.385843458861956,34.25435404131525,34.42824508143415,234428400
2019-01-07,35.2381477355957,35.452537360060994,34.7545852369162,35.42156912174751,219111200
2019-01-08,35.90989685058594,36.16478144522651,35.37869342403088,35.62642842655381,164101200
2019-01-09,36.519718170166016,36.81033262099665,35.643113268150785,36.03853633005405,180396400
2019-01-10,36.636436462402344,36.67693143634063,35.93610349421872,36.32676495224882,143122800
2019-01-11,36.2767448425293,36.61261945893478,36.09094263659661,36.417290519136344,108092800
2019-01-14,35.731239318847656,36.03376482948273,35.54543716517122,35.93371779556231,129756800
2019-01-15,36.46254348754883,36.53876824774425,35.74315345783549,35.79555957068169,114843600
2019-01-16,36.90799331665039,37.131909692527415,36.44586864895017,36.46492574846843,122278800
2019-01-17,37.127140045166016,37.555915645850185,36.507797106981144,36.73171345593675,119284800
2019-01-18,37.355831146240234,37.60833138833237,37.15573339148389,37.517811062008555,135004000
2019-01-22,36.517337799072266,37.33439062814207,36.35535424422283,37.25816585244931,121576000
2019-01-23,36.66501998901367,36.95563439699075,36.13619728825342,36.71980687861818,92522400
2019-01-24,36.37440490722656,36.79841536974451,36.14572698586206,36.71027946617382,101766000
2019-01-25,37.5797233581543,37.66786286153292,36.76029022440917,37.03660896688704,134142000
2019-01-28,37.23196029663086,37.239106255286785,36.603090491516575,37.1104717299393,104768400
2019-01-29,36.8460578918457,37.66787943003454,36.710281051690714,37.22004666542963,166348800
2019-01-30,39.363914489746094,39.5783004672499,38.16810802124798,38.88749797549803,244439200
2019-01-31,39.64739227294922,40.257204973829765,39.199559480528016,39.56878309333675,162958400
2019-02-01,39.66645050048828,40.252440932753835,39.52590482913389,39.77126274294762,130672400
2019-02-04,40.79317092895508,40.89083720323202,39.847483697513894,39.87845193930174,125982000
2019-02-05,41.491127014160156,41.705516701527216,41.055208949532535,41.17669389470095,144406400
2019-02-06,41.50541305541992,41.82223051192853,41.17430368331649,41.60307569024123,112958400
2019-02-07,40.719322204589844,41.43394701369877,40.57639578886016,41.06710424288514,126966800
2019-02-08,40.76716613769531,40.82697360976504,40.29109734589125,40.427460134382265,95280000
2019-02-11,40.532718658447266,40.95855122253104,40.48965903026217,40.92027356390533,83973600
2019-02-12,40.88200378417969,40.90831922326165,40.59731957511824,40.69301374012498,89134000
2019-02-13,40.7121467590332,41.26237631491163,40.64994829285385,41.00161657355029,89960800
2019-02-14,40.8604736328125,40.970517358724166,40.52076756311618,40.599713879718436,87342800
2019-02-15,40.769554138183594,41.07576808073756,40.609270562812235,40.96811536896374,98507200
2019-02-19,40.891571044921875,41.013580648024224,40.547083004759976,40.59971388249842,75891200
2019-02-20,41.15471267700195,41.46332124175145,40.90591522783312,40.95376046993967,104457600
2019-02-21,40.922664642333984,41.23605521603749,40.740851238983446,41.0996960761142,68998800
2019-02-22,41.379600524902344,41.386777130641946,40.999225819267565,41.0470710743179,75652800
2019-02-25,41.6810188293457,42.07335566637891,41.614034758415016,41.66427463679207,87493600
2019-02-26,41.70494842529297,41.937001717652244,41.427440868399195,41.55662705711392,68280800
2019-02-27,41.834129333496094,41.86523038704116,41.3221775193489,41.4370104938114,111341600
2019-02-28,41.42266082763672,41.84370783973421,41.36763896595908,41.702563057432904,112861600
2019-03-01,41.858055114746094,41.90111474377129,41.36045649397887,41.6929859027658,103544800
2019-03-04,42.068580627441406,42.523115990828586,41.6188272339384,42.0303029662159,109744800
2019-03-05,41.99202346801758,42.10446181147463,41.75518455619896,42.09010860173263,78949600
2019-03-06,41.75041198730469,41.98246533134036,41.611658177958454,41.786295019739335,83241600
2019-03-07,41.26716613769531,41.73127282208399,41.152336784456246,41.59490999919565,99185600
2019-03-08,41.365234375,41.403512027211185,40.54945970774359,40.74562993755753,95997600
2019-03-11,42.79823684692383,42.85086772826256,41.94897343970943,41.98246548689231,128044000
2019-03-12,43.27907943725586,43.70012272136719,42.910663369594886,43.06137936548877,129870400
2019-03-13,43.470462799072266,43.850837429544725,43.281469150984115,43.5996453272175,124130000
2019-03-14,43.95372009277344,44.04223766135387,43.673821474024535,43.99438874845221,94318000
2019-03-15,44.52547073364258,44.814940537743325,43.956106016627054,44.221651369018744,156171600
2019-03-18,44.980010986328125,45.06852488941189,44.44652563165641,44.4489202671077,104879200
2019-03-19,44.62355041503906,45.212057541699544,44.47762003833095,45.0589505604286,126585600
2019-03-20,45.01350021362305,45.33167642823351,44.19293973376268,44.55178459455299,124140800
2019-03-21,46.67136764526367,46.968014081984975,45.40823386690065,45.458473759949264,204136800
2019-03-22,45.70486831665039,47.29335453951794,45.640275228345565,46.73116287352038,169630800
2019-03-25,45.152259826660156,45.92736248979767,44.64030790519113,45.81492412687306,175381200
2019-03-26,44.685760498046875,46.14267365946385,44.15706435578044,45.85081283010908,199202000
2019-03-27,45.0876579284668,45.39626288224438,44.62833697497821,45.15464200603648,119393600
2019-03-28,45.14746856689453,45.3484208136936,44.862784392083164,45.202490423679315,83121600
2019-03-29,45.44172286987305,45.472823927790444,45.10440780439011,45.413016447400935,94256000
2019-04-01,45.75033950805664,45.85559762563523,45.06614166681829,45.84603003325883,111448000
2019-04-02,46.41539001464844,46.52065176331116,45.704876861533926,45.71444445215832,91062800
2019-04-03,46.73357009887695,47.00868306890755,46.207261312169265,46.23118576624114,93087200
2019-04-04,46.814903259277344,46.97757785142085,46.2048662380215,46.599594142761774,76457200
2019-04-05,47.128299713134766,47.152224168056726,46.87232191683512,46.99672251178258,74106400
2019-04-08,47.869903564453125,47.90100096863392,46.97039682086633,46.989535650555254,103526800
2019-04-09,47.72636413574219,48.52778574553339,47.66177104187914,47.92253440215642,143072800
2019-04-10,47.994300842285156,48.02301091221339,47.41057930864462,47.5301942573297,86781200
2019-04-11,47.59479522705078,48.08521732787959,47.47278927333321,48.04933429748006,83603200
2019-04-12,47.57564926147461,47.87947225795818,46.93930049885014,47.65459556687704,111042800
2019-04-15,47.66178894042969,47.81011401353305,47.36992806638871,47.50629091015731,70146400
