Date,Close,Close_lag_1,Close_lag_2,Close_lag_3,MA7,MA14,MA30
2018-04-20,39.05055236816406,40.71889877319336,41.90652084350586,42.000789642333984,41.0450929914202,40.66857174464634,40.771053568522134
2018-04-23,38.937442779541016,39.05055236816406,40.71889877319336,41.90652084350586,40.74549102783203,40.615551812308176,40.65527521769206
2018-04-24,38.39545822143555,38.937442779541016,39.05055236816406,40.71889877319336,40.348600660051616,40.46962138584682,40.5077631632487
2018-04-25,38.56277084350586,38.39545822143555,38.937442779541016,39.05055236816406,39.93891906738281,40.315612248011995,40.37957369486491
2018-04-26,38.69709777832031,38.56277084350586,38.39545822143555,38.937442779541016,39.46696308680943,40.24559375217983,40.267879231770834
2018-04-27,38.24937438964844,38.69709777832031,38.56277084350586,38.39545822143555,38.944513593401226,40.11548587254116,40.13961194356283
2018-04-30,38.942161560058594,38.24937438964844,38.69709777832031,38.56277084350586,38.69069399152483,39.98100199018206,40.039385350545246
2018-05-01,39.84703063964844,38.942161560058594,38.24937438964844,38.69709777832031,38.80447660173689,39.92478479657854,39.99068603515625
2018-05-02,41.607269287109375,39.84703063964844,38.942161560058594,38.24937438964844,39.18588038853237,39.9656857081822,40.00113271077474
2018-05-03,41.68266677856445,41.607269287109375,39.84703063964844,38.942161560058594,39.65548161097935,40.00204113551548,40.0452761332194
2018-05-04,43.31801986694336,41.68266677856445,41.607269287109375,39.84703063964844,40.33480290004185,40.13686098371233,40.162939453125
2018-05-07,43.631446838378906,43.31801986694336,41.68266677856445,41.607269287109375,41.03970990862165,40.253336497715544,40.32176246643066
2018-05-08,43.84115219116211,43.631446838378906,43.31801986694336,41.68266677856445,41.83853530883789,40.39152445111956,40.426073201497395
2018-05-09,44.14984130859375,43.84115219116211,43.631446838378906,43.31801986694336,42.58248955862863,40.63659177507673,40.5754700978597
2018-05-10,44.7813606262207,44.14984130859375,43.84115219116211,43.631446838378906,43.28739384242466,41.04593522208078,40.76052754720052
2018-05-11,44.61103439331055,44.7813606262207,44.14984130859375,43.84115219116211,43.71650314331055,41.45119176592146,40.92969614664714
2018-05-14,44.5069580078125,44.61103439331055,44.7813606262207,44.14984130859375,44.11997331891741,41.887727464948384,41.10403633117676
2018-05-15,44.10245895385742,44.5069580078125,44.61103439331055,44.7813606262207,44.23203604561942,42.28341947283064,41.25146090189616
2018-05-16,44.514060974121094,44.10245895385742,44.5069580078125,44.61103439331055,44.358123779296875,42.69891684395926,41.38731346130371
2018-05-17,44.2325553894043,44.514060974121094,44.10245895385742,44.5069580078125,44.4140385219029,43.12628691537039,41.50443534851074
2018-05-18,44.07171249389648,44.2325553894043,44.514060974121094,44.10245895385742,44.40287726266043,43.49268341064453,41.650913874308266
2018-05-21,44.38396072387695,44.07171249389648,44.2325553894043,44.514060974121094,44.3461058480399,43.81674984523228,41.79468307495117
2018-05-22,44.27277374267578,44.38396072387695,44.07171249389648,44.2325553894043,44.29778289794922,44.00714302062988,41.909611002604166
2018-05-23,44.556640625,44.27277374267578,44.38396072387695,44.07171249389648,44.30488041469029,44.21242686680385,42.04036331176758
2018-05-24,44.5069580078125,44.556640625,44.27277374267578,44.38396072387695,44.36266599382673,44.297351019723074,42.15610669453939
2018-05-25,44.60867691040039,44.5069580078125,44.556640625,44.27277374267578,44.376182556152344,44.36715316772461,42.270606231689456
2018-05-29,44.44782257080078,44.60867691040039,44.5069580078125,44.556640625,44.406935010637554,44.41048676627023,42.37118225097656
2018-05-30,44.35319900512695,44.44782257080078,44.60867691040039,44.5069580078125,44.447147369384766,44.4250123160226,42.449595896403
2018-05-31,44.20416641235352,44.35319900512695,44.44782257080078,44.60867691040039,44.42146246773856,44.38378415788923,42.52618408203125
2018-06-01,45.0013427734375,44.20416641235352,44.35319900512695,44.44782257080078,44.52554375784738,44.411663327898296,42.66893221537272
2018-06-04,45.37746810913086,45.0013427734375,44.20416641235352,44.35319900512695,44.64280482700893,44.47384262084961,42.87982940673828
2018-06-05,45.72756576538086,45.37746810913086,45.0013427734375,44.20416641235352,44.81717736380441,44.58992167881557,43.10616683959961
2018-06-06,45.88605117797851,45.72756576538086,45.37746810913086,45.0013427734375,44.999659402029856,44.687920979091096,43.35585327148438
2018-06-07,45.763038635253906,45.88605117797851,45.72756576538086,45.37746810913086,45.187547411237446,44.7972412109375,43.595862197875974
2018-06-08,45.346717834472656,45.763038635253906,45.88605117797851,45.72756576538086,45.32947867257254,44.88831302097866,43.81751619974772
2018-06-11,45.235538482666016,45.346717834472656,45.763038635253906,45.88605117797851,45.47681753976004,44.9491400037493,44.05038833618164
2018-06-12,45.48391342163086,45.235538482666016,45.346717834472656,45.763038635253906,45.54575620378767,45.035649980817524,44.26844673156738
2018-06-13,45.11015701293945,45.48391342163086,45.235538482666016,45.346717834472656,45.507568904331755,45.07518686567034,44.44388427734375
2018-06-14,45.13382339477539,45.11015701293945,45.48391342163086,45.235538482666016,45.42274856567383,45.119962964739116,44.561436080932616
2018-06-15,44.6701774597168,45.13382339477539,45.11015701293945,45.48391342163086,45.249052320207866,45.124355861118865,44.661019770304364
2018-06-18,44.64653396606445,44.6701774597168,45.13382339477539,45.11015701293945,45.089551653180806,45.138549532209126,44.7053035736084
2018-06-19,43.925045013427734,44.64653396606445,44.6701774597168,45.13382339477539,44.88645553588867,45.10796710423061,44.71509017944336
2018-06-20,44.116661071777344,43.925045013427734,44.64653396606445,44.6701774597168,44.72661590576172,45.101716722760884,44.7242738087972
2018-06-21,43.87063980102539,44.116661071777344,43.925045013427734,44.64653396606445,44.49614824567522,45.020952224731445,44.71496709187826
2018-06-22,43.742897033691406,43.87063980102539,44.116661071777344,43.925045013427734,44.30082539149693,44.90419714791434,44.680351638793944
2018-06-25,43.09238815307617,43.742897033691406,43.87063980102539,44.116661071777344,44.0091917855399,44.71597017560686,44.6297300974528
2018-06-26,43.62698745727539,43.09238815307617,43.742897033691406,43.87063980102539,43.860164642333984,44.554608481270925,44.60039774576823
2018-06-27,43.56312942504883,43.62698745727539,43.09238815307617,43.742897033691406,43.70539256504604,44.39747210911342,44.582420094807944
2018-06-28,43.88009262084961,43.56312942504883,43.62698745727539,43.09238815307617,43.698970794677734,44.2927131652832,44.56128781636556
2018-06-29,43.787845611572266,43.88009262084961,43.56312942504883,43.62698745727539,43.65199715750558,44.18930653163365,44.546464157104495
2018-07-02,44.27750396728515,43.787845611572266,43.88009262084961,43.56312942504883,43.7101206098284,44.10313442775181,44.553323872884114
2018-07-03,43.50634765625,44.27750396728515,43.787845611572266,43.88009262084961,43.67632784162249,43.98857661655971,44.52407010396322
2018-07-05,43.856449127197266,43.50634765625,44.27750396728515,43.787845611572266,43.785479409354075,43.89733559744699,44.5101926167806
2018-07-06,44.46438217163086,43.856449127197266,43.50634765625,44.27750396728515,43.90510722569057,43.88263593401228,44.50711733500163
2018-07-09,45.08177947998047,44.46438217163086,43.856449127197266,43.50634765625,44.122057233537944,43.91372489929199,44.52627805074056
2018-07-10,45.027366638183594,45.08177947998047,44.46438217163086,43.856449127197266,44.285953521728516,43.992462158203125,44.540234375
2018-07-11,44.443092346191406,45.027366638183594,45.08177947998047,44.46438217163086,44.37956019810268,44.01577867780413,44.540076700846356
2018-07-12,45.188228607177734,44.443092346191406,45.027366638183594,45.08177947998047,44.50966371808733,44.109892163957866,44.567911020914714
2018-07-13,45.25919342041016,45.188228607177734,44.443092346191406,45.027366638183594,44.760070255824495,44.21819904872349,44.603078587849936
2018-07-16,45.15984344482422,45.25919342041016,45.188228607177734,44.443092346191406,44.94626944405692,44.365874426705496,44.60836194356283
2018-07-17,45.287574768066406,45.15984344482422,45.25919342041016,45.188228607177734,45.063868386404856,44.48448780604771,44.60536549886068
2018-07-18,45.03919982910156,45.287574768066406,45.15984344482422,45.25919342041016,45.05778557913644,44.58992140633719,44.58241996765137
2018-07-19,45.38928985595703,45.03919982910156,45.287574768066406,45.15984344482422,45.10948889596121,44.69772120884487,44.565861256917316
2018-07-20,45.28520965576172,45.38928985595703,45.03919982910156,45.287574768066406,45.22979136875698,44.80467578342983,44.54993362426758
2018-07-23,45.32542419433594,45.28520965576172,45.38928985595703,45.03919982910156,45.249390738351,44.87952722821917,44.54922383626302
2018-07-24,45.65423583984375,45.32542419433594,45.28520965576172,45.38928985595703,45.30582536969866,45.03294781276158,44.563180414835614
2018-07-25,46.08475875854492,45.65423583984375,45.32542419433594,45.28520965576172,45.437956128801616,45.19211278642927,44.583208592732746
2018-07-26,45.940452575683594,46.08475875854492,45.65423583984375,45.32542419433594,45.531224387032644,45.29754638671875,44.61088511149089
2018-07-27,45.1763916015625,45.940452575683594,46.08475875854492,45.65423583984375,45.55082321166992,45.30430439540318,44.612304051717125
2018-07-30,44.92329406738281,45.1763916015625,45.940452575683594,46.08475875854492,45.484252384730745,45.29687064034598,44.620741271972655
2018-07-31,45.013187408447266,44.92329406738281,45.1763916015625,45.940452575683594,45.44539206368582,45.337591716221404,44.63296305338542
2018-08-01,47.6649055480957,45.013187408447266,44.92329406738281,45.1763916015625,45.77960368565151,45.51449721200125,44.757625071207684
2018-08-02,49.05819320678711,47.6649055480957,45.013187408447266,44.92329406738281,46.26588330950056,45.78585433959961,44.92234280904134
2018-08-03,49.20013046264648,49.05819320678711,47.6649055480957,45.013187408447266,46.7109364100865,46.07444626944406,45.099992497762045
2018-08-06,49.45558166503906,49.20013046264648,49.05819320678711,47.6649055480957,47.21309770856585,46.372161047799246,45.290415318806964
2018-08-07,48.99195861816406,49.45558166503906,49.20013046264648,49.05819320678711,47.7581787109375,46.65450096130371,45.48706766764323
2018-08-08,49.02508163452149,48.99195861816406,49.45558166503906,49.20013046264648,48.344148363385884,46.91420037405832,45.6670041402181
2018-08-09,49.410648345947266,49.02508163452149,48.99195861816406,49.45558166503906,48.97235706874302,47.208874566214426,45.86192143758138
2018-08-10,49.26348114013672,49.410648345947266,49.02508163452149,48.99195861816406,49.20072501046317,47.49016434805734,46.04136772155762
2018-08-13,49.581565856933594,49.26348114013672,49.410648345947266,49.02508163452149,49.27549253191267,47.770687920706614,46.23449172973633
2018-08-14,49.79045486450195,49.581565856933594,49.26348114013672,49.410648345947266,49.35982458932059,48.03538049970354,46.418256759643555
2018-08-15,49.906776428222656,49.79045486450195,49.581565856933594,49.26348114013672,49.424280984061106,48.31868934631348,46.63160438537598
2018-08-16,50.637916564941406,49.906776428222656,49.79045486450195,49.581565856933594,49.65941783360073,48.708798272269114,46.857653299967446
2018-08-17,51.649139404296875,50.637916564941406,49.906776428222656,49.79045486450195,50.03428322928293,49.1892157963344,47.09714520772298
2018-08-20,51.145904541015625,51.649139404296875,50.637916564941406,49.906776428222656,50.28217697143555,49.627267020089285,47.299282709757485
2018-08-21,51.04620742797851,51.145904541015625,51.649139404296875,50.637916564941406,50.536852155412944,49.86878858293806,47.49991073608398
2018-08-22,51.04857635498047,51.04620742797851,51.145904541015625,51.649139404296875,50.746425083705354,50.01095880780901,47.72009353637695
2018-08-23,51.15302276611328,51.04857635498047,51.04620742797851,51.145904541015625,50.9410776410784,50.150451115199495,47.91892000834147
2018-08-24,51.31206512451172,51.15302276611328,51.04857635498047,51.04620742797851,51.1418331691197,50.2830570765904,48.12068239847819
2018-08-27,51.73460388183594,51.31206512451172,51.15302276611328,51.04857635498047,51.29850278581892,50.47896030970982,48.33984107971192
2018-08-28,52.152400970458984,51.73460388183594,51.31206512451172,51.15302276611328,51.37039729527065,50.702340262276785,48.568668619791666
2018-08-29,52.93098831176758,52.152400970458984,51.73460388183594,51.31206512451172,51.625409262520925,50.95379311697824,48.83172823588053
2018-08-30,53.41761779785156,52.93098831176758,52.152400970458984,51.73460388183594,51.96418217250279,51.250517163957866,49.099339167277016
2018-08-31,54.034812927246094,53.41761779785156,52.93098831176758,52.152400970458984,52.39078739711216,51.56860624040876,49.39099260965983
2018-09-04,54.20810317993164,54.034812927246094,53.41761779785156,52.93098831176758,52.827227456229075,51.88415254865374,49.68708190917969
2018-09-05,53.85440826416016,54.20810317993164,54.034812927246094,53.41761779785156,53.19041933332171,52.1661262512207,49.96042098999023
2018-09-06,52.959476470947266,53.85440826416016,54.20810317993164,54.034812927246094,53.365401131766184,52.33195195879255,50.189578247070315
2018-09-07,52.532203674316406,52.959476470947266,53.85440826416016,54.20810317993164,53.41965866088867,52.39502797807966,50.40930328369141
2018-09-10,51.82718276977539,52.532203674316406,52.959476470947266,53.85440826416016,53.26197215488979,52.443690708705354,50.63099632263184
2018-09-11,53.13751602172851,51.82718276977539,52.532203674316406,52.959476470947266,53.221957615443635,52.593069893973215,50.90480372111003
2018-09-12,52.47760391235352,53.13751602172851,51.82718276977539,52.532203674316406,52.9994991847447,52.695143290928435,51.15361760457357
2018-09-13,53.74522399902344,52.47760391235352,53.13751602172851,51.82718276977539,52.9333735874721,52.880300521850586,51.35629488627116
2018-09-14,53.13514709472656,53.74522399902344,52.47760391235352,53.13751602172851,52.830621991838726,53.01052066258022,51.49219334920247
2018-09-17,51.720367431640625,53.13514709472656,53.74522399902344,52.47760391235352,52.65360641479492,53.00950377328055,51.57620124816894
2018-09-18,51.80582046508789,51.720367431640625,53.13514709472656,53.74522399902344,52.54983738490513,52.9847480228969,51.65454254150391
2018-09-19,51.83667755126953,51.80582046508789,51.720367431640625,53.13514709472656,52.55119378226144,52.90658296857561,51.749366505940756
2018-09-20,52.2307243347168,51.83667755126953,51.80582046508789,51.720367431640625,52.421652112688335,52.82180486406599,51.856221262613936
2018-09-21,51.66814041137695,52.2307243347168,51.83667755126953,51.80582046508789,52.30601446969168,52.65275682721819,51.931470998128255
2018-09-24,52.41114044189453,51.66814041137695,52.2307243347168,51.83667755126953,52.115431104387554,52.52440234592983,52.03639297485351
2018-09-25,52.74346160888672,52.41114044189453,51.66814041137695,52.2307243347168,52.05947603498186,52.4450490134103,52.14178949991862
2018-09-26,52.32330322265625,52.74346160888672,52.41114044189453,51.66814041137695,52.14560971941267,52.39960806710379,52.22621777852376
2018-09-27,53.39863586425781,52.32330322265625,52.74346160888672,52.41114044189453,52.37315477643694,52.46149608067104,52.34261309305827
2018-09-28,53.586158752441406,53.39863586425781,52.32330322265625,52.74346160888672,52.623080662318635,52.58713722229004,52.4408878326416
2018-10-01,53.94698715209961,53.586158752441406,53.39863586425781,52.32330322265625,52.8682610648019,52.64495658874512,52.51748275756836
2018-10-02,54.42649459838867,53.94698715209961,53.586158752441406,53.39863586425781,53.26231166294643,52.78416306631906,52.62683575948079
2018-10-03,55.08878707885742,54.42649459838867,53.94698715209961,53.586158752441406,53.644832611083984,52.88013185773577,52.76158841451009
2018-10-04,54.12026596069336,55.08878707885742,54.42649459838867,53.94698715209961,53.841518947056365,52.950497491019114,52.86397806803385
2018-10-05,53.24197006225586,54.12026596069336,55.08878707885742,54.42649459838867,53.972757066999165,53.05918339320591,52.93360964457194
2018-10-08,53.1185302734375,53.24197006225586,54.12026596069336,55.08878707885742,53.93274198259626,53.1529483795166,52.993825149536136
2018-10-09,53.85440826416016,53.1185302734375,53.24197006225586,54.12026596069336,53.97106334141323,53.297072001865935,53.06448529561361
2018-10-10,51.35954284667969,53.85440826416016,53.1185302734375,53.24197006225586,53.60142844063895,53.23484475272043,53.03805669148763
2018-10-11,50.90614700317383,51.35954284667969,53.85440826416016,53.1185302734375,53.09852164132254,53.18041665213449,52.97056198120117
2018-10-12,52.7244873046875,50.90614700317383,51.35954284667969,53.85440826416016,52.76076453072684,53.202798570905415,52.94745763142904
2018-10-15,51.596923828125,52.7244873046875,50.90614700317383,51.35954284667969,52.40028708321707,53.12090301513672,52.86619466145833
2018-10-16,52.73396682739258,51.596923828125,52.7244873046875,50.90614700317383,52.32771519252232,53.15023612976074,52.817056783040364
2018-10-17,52.506080627441406,52.73396682739258,51.596923828125,52.7244873046875,52.24022238595145,53.086482184273855,52.77211252848307
2018-10-18,51.278839111328125,52.506080627441406,52.73396682739258,51.596923828125,51.872283935546875,52.92167363848005,52.716091283162434
2018-10-19,52.05980682373047,51.278839111328125,52.506080627441406,52.73396682739258,51.97232164655413,52.78687504359654,52.700344721476235
2018-10-22,52.37790298461914,52.05980682373047,51.278839111328125,52.506080627441406,52.182572501046316,52.64054707118443,52.71870206197103
2018-10-23,52.87165451049805,52.37790298461914,52.05980682373047,51.278839111328125,52.20359638759068,52.48218045915876,52.70984001159668
2018-10-24,51.058067321777344,52.87165451049805,52.37790298461914,52.05980682373047,52.12661688668387,52.26345198495047,52.66252212524414
2018-10-25,52.17612838745117,51.058067321777344,52.87165451049805,52.37790298461914,52.04692568097796,52.18732043675014,52.61021893819173
2018-10-26,51.34529495239258,52.17612838745117,51.058067321777344,52.87165451049805,51.88109915597098,52.06066077096121,52.550557200113936
2018-10-29,50.38153076171875,51.34529495239258,52.17612838745117,51.058067321777344,51.75291224888393,51.8125980922154,52.50592931111654
2018-10-30,50.6331672668457,50.38153076171875,51.34529495239258,52.17612838745117,51.54910659790039,51.76071412222726,52.46684087117513
2018-10-31,51.9529914855957,50.6331672668457,50.38153076171875,51.34529495239258,51.48840495518276,51.835488728114534,52.47071800231934
2018-11-01,52.75059127807617,51.9529914855957,50.6331672668457,50.38153076171875,51.47111020769392,51.8373532976423,52.488046900431314
2018-11-02,49.251609802246094,52.75059127807617,51.9529914855957,50.6331672668457,51.213044847760884,51.66983086722238,52.40749588012695
2018-11-05,47.85343933105469,49.251609802246094,52.75059127807617,51.9529914855957,50.59551783970424,51.321221760341096,52.25557250976563
2018-11-06,48.37092590332031,47.85343933105469,49.251609802246094,52.75059127807617,50.17060797555106,51.02585356576102,52.10982131958008
2018-11-07,49.837928771972656,48.37092590332031,47.85343933105469,49.251609802246094,50.09295054844448,50.922931398664204,52.02697550455729
2018-11-08,49.66404724121094,49.837928771972656,48.37092590332031,47.85343933105469,49.95450483049665,50.75180571419852,51.902489217122394
2018-11-09,48.706443786621094,49.66404724121094,49.837928771972656,48.37092590332031,49.49071230207171,50.48955862862723,51.73983205159505
2018-11-12,46.25290298461914,48.706443786621094,49.66404724121094,49.837928771972656,48.562471117292134,50.01679066249302,51.4833625793457
2018-11-13,45.79077911376953,46.25290298461914,48.706443786621094,49.66404724121094,48.06806673322405,49.64055579049246,51.195505396525064
2018-11-14,44.497310638427734,45.79077911376953,46.25290298461914,48.706443786621094,47.58861977713449,49.09206880841936,50.84245618184408
2018-11-15,45.59545135498047,44.497310638427734,45.79077911376953,46.25290298461914,47.19212341308594,48.6813656943185,50.55829569498698
2018-11-16,46.10044860839844,45.59545135498047,44.497310638427734,45.79077911376953,46.658197675432476,48.37557411193848,50.3202449798584
2018-11-19,44.27339553833008,46.10044860839844,45.59545135498047,44.497310638427734,45.888104575020925,47.92130470275879,50.02540715535482
2018-11-20,42.15809631347656,44.27339553833008,46.10044860839844,45.59545135498047,44.95262636457171,47.22166933332171,49.63553009033203
2018-11-21,42.11045455932617,42.15809631347656,44.27339553833008,46.10044860839844,44.36084801810129,46.46165956769671,49.327227147420246
2018-11-23,41.0409049987793,42.11045455932617,42.15809631347656,44.27339553833008,43.68229457310268,45.87518065316336,48.998385747273765
2018-11-26,41.59592819213867,41.0409049987793,42.11045455932617,42.15809631347656,43.26781136648996,45.428215571812224,48.62743377685547
2018-11-27,41.50541305541992,41.59592819213867,41.0409049987793,42.11045455932617,42.68352018083845,44.93782179696219,48.291050084431966
2018-11-28,43.10141372680664,41.50541305541992,41.59592819213867,41.0409049987793,42.25508662632534,44.456642150878906,47.9699649810791
2018-11-29,42.77030563354492,43.10141372680664,41.50541305541992,41.59592819213867,42.04035949707031,43.96423203604562,47.64543914794922
2018-11-30,42.53923416137695,42.77030563354492,43.10141372680664,41.50541305541992,42.09480776105608,43.523717062813894,47.354118982950844
2018-12-03,44.025665283203125,42.53923416137695,42.77030563354492,43.10141372680664,42.3684092930385,43.364628655569895,47.08631426493327
2018-12-04,42.08903121948242,44.025665283203125,42.53923416137695,42.77030563354492,42.51814161028181,43.10021809169224,46.74335187276204
2018-12-06,41.619754791259766,42.08903121948242,44.025665283203125,42.53923416137695,42.52154541015625,42.8946783883231,46.36828854878743
2018-12-07,40.13572311401367,41.619754791259766,42.08903121948242,44.025665283203125,42.325875418526785,42.50469779968262,46.00421040852864
2018-12-10,40.400123596191406,40.13572311401367,41.619754791259766,42.08903121948242,41.939976828438894,42.09753172738211,45.611676915486655
2018-12-11,40.1690673828125,40.400123596191406,40.13572311401367,41.619754791259766,41.56837136404855,41.80436543055943,45.23913599650065
2018-12-12,40.28102493286133,40.1690673828125,40.400123596191406,40.13572311401367,41.24577004568918,41.67028890337263,44.90245246887207
2018-12-13,40.721710205078125,40.28102493286133,40.1690673828125,40.400123596191406,40.773776463099885,41.571092878069194,44.57207056681315
2018-12-14,39.418704986572266,40.721710205078125,40.28102493286133,40.1690673828125,40.39230128696987,41.455221448625835,44.1542610168457
2018-12-17,39.0518684387207,39.418704986572266,40.721710205078125,40.28102493286133,40.025460379464285,41.27350289481027,43.69763692220052
2018-12-18,39.55924987792969,39.0518684387207,39.418704986572266,40.721710205078125,39.94310706002371,41.13449123927525,43.37455825805664
2018-12-19,38.3253288269043,39.55924987792969,39.0518684387207,39.418704986572266,39.64670780726841,40.79334231785366,43.056954574584964
2018-12-20,37.35820388793945,38.3253288269043,39.55924987792969,39.0518684387207,39.24515587942941,40.40676362173898,42.68986384073893
2018-12-21,35.90512466430664,37.35820388793945,38.3253288269043,39.55924987792969,38.620027269635884,39.93289865766253,42.225437037150066
2018-12-24,34.976131439208984,35.90512466430664,37.35820388793945,38.3253288269043,37.79923030308315,39.28650338309152,41.73583984375
2018-12-26,37.43919372558594,34.976131439208984,35.90512466430664,37.35820388793945,37.5164429800851,38.954372133527485,41.3602648417155
2018-12-27,37.19622802734375,37.43919372558594,34.976131439208984,35.90512466430664,37.251351492745535,38.63840593610491,41.058375676472984
2018-12-28,37.215274810791016,37.19622802734375,37.43919372558594,34.976131439208984,36.91649791172573,38.429802485874724,40.772525533040366
